loan_num,request_id,lender_id,supplier_id,borrower_id,amount,age renge,status,sector,monthly house income,work status,number of employees at home,seniority of work,education,owned apartment,mortgage,ind_default
9971383,73685538,178904,27813721,178491666,12400,18-29,single,Energy & Electricity,"12,001-19,000",self-employed,1,5+,high school,home owner,not mortgage,no
4000919,15231624,598443,34365063,323038656,13800,50+,married,Banking & Capital Market,"12,001-19,000",retired,2,0-3,Bachelor's degree,home owner,not mortgage,no
2424870,31091055,138972,94276557,867007855,35000,18-29,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,0-3,high school,home owner,not mortgage,no
1297579,69228581,887005,53030625,479813436,17410,18-29,single,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
3541437,80028693,965214,90189924,678736271,12000,50+,married,Energy & Electricity,"0-12,000",self-employed,1,5+,no education,home owner,not mortgage,no
8265110,82260922,644151,67860006,283918526,4000,50+,married,Energy & Electricity,"12,001-19,000",salaried employee,2,5+,high school,not home owner,not mortgage,no
7164794,29612168,910104,26012593,695029065,69345,30-39,single,Real Estate,"12,001-19,000",self-employed,1,5+,no education,home owner,mortgage,no
8773975,42264759,626368,14287513,516834831,12600,30-39,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
1566112,90577334,824826,71366107,279146037,61494,18-29,single,Real Estate,"19,001-30,000",self-employed,1,5+,Bachelor's degree,not home owner,not mortgage,no
6670562,81205098,905375,35045261,389138335,34800,18-29,single,Medicine,"0-12,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
6108111,52555535,998481,66651189,144106344,18000,40-49,divorced,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,home owner,not mortgage,no
9632402,92401537,782610,69529721,947282140,75600,50+,single,Real Estate,"19,001-30,000",self-employed,1,5+,high school,home owner,not mortgage,no
3926360,66298858,434230,44251766,545820930,39000,40-49,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
8667624,42221141,614708,84991986,208682430,100000,30-39,divorced,Real Estate,"19,001-30,000",self-employed,1,5+,no education,not home owner,not mortgage,no
7345647,79075581,857517,39401365,689016063,10000,50+,widower,Energy & Electricity,"0-12,000",retired,1,0-3,high school,home owner,not mortgage,no
8782425,96095786,323354,18616956,949441453,12400,40-49,divorced,Energy & Electricity,"19,001-30,000",self-employed,1,5+,high school,home owner,not mortgage,no
5564529,89026600,764576,79016659,860079797,9018,30-39,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,home owner,not mortgage,no
9827239,88318802,911987,13675468,944402497,13000,40-49,married,Energy & Electricity,"19,001-30,000",salaried employee,2,5+,high school,home owner,not mortgage,no
6919022,51246121,920547,74342293,982552471,10320,18-29,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,home owner,mortgage,no
9223308,96854515,518869,27781009,940410911,5000,30-39,married,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,mortgage,no
6876769,63689699,875060,82744058,180045036,12400,30-39,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
2983039,61225088,981401,11729063,272578279,46116,18-29,single,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
8597645,99316148,860755,78547255,883919113,33818,40-49,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,not home owner,mortgage,no
9163565,25877205,400918,42141427,473970732,23690,30-39,married,Medicine,"19,001-30,000",salaried employee,2,5+,no education,home owner,not mortgage,no
4222340,37434676,966086,41074218,507427474,9135,18-29,single,Energy & Electricity,"0-12,000",self-employed,1,0-3,no education,home owner,not mortgage,no
5654626,87100311,845195,12135645,724233136,17400,50+,widower,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,high school,home owner,not mortgage,no
8983183,24726414,413470,60622416,922100592,20000,40-49,married,Energy & Electricity,"19,001-30,000",self-employed,1,5+,high school,home owner,not mortgage,no
2162583,98797550,420009,10222278,912958427,30096,30-39,married,Banking & Capital Market,"12,001-19,000",salaried employee,2,5+,PhD,home owner,mortgage,no
8222210,25326716,673846,93236090,686165751,20600,50+,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,home owner,mortgage,no
1138406,25330990,638611,17891582,492626549,25000,30-39,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,high school,home owner,mortgage,no
2768476,90651828,454082,23188350,711590559,12400,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
5985388,32164667,650440,66273257,590847603,11000,50+,divorced,Energy & Electricity,"0-12,000",salaried employee,1,5+,high school,home owner,not mortgage,no
7227799,99358547,205471,58221458,244475107,8285,30-39,married,Banking & Capital Market,"12,001-19,000",salaried employee,2,5+,PhD,home owner,not mortgage,no
3477565,90221074,930267,91502032,623610815,40000,50+,married,Banking & Capital Market,"12,001-19,000",retired,2,0-3,Bachelor's degree,home owner,not mortgage,no
4436694,98079521,419060,74589769,708468793,11064,18-29,single,Energy & Electricity,"12,001-19,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
5821592,61881523,284593,54456716,600509234,5400,50+,widower,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,home owner,mortgage,no
5479867,99335534,134933,32298911,813413192,50000,40-49,divorced,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,home owner,not mortgage,no
6602804,90676722,901230,68000933,299373512,4000,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,0-3,no education,not home owner,not mortgage,no
1765221,98686505,496043,98243902,977107702,74400,30-39,single,Real Estate,"0-12,000",self-employed,1,0-3,no education,not home owner,not mortgage,no
2765859,22790529,545444,82701725,781607472,5740,50+,widower,Energy & Electricity,"0-12,000",retired,1,5+,high school,home owner,not mortgage,no
9543627,25823351,870877,31204281,651686883,74000,50+,single,Banking & Capital Market,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,not mortgage,no
9495697,87959384,406326,78699281,747623068,17832,30-39,married,Energy & Electricity,"0-12,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
8604915,12860332,939360,47810093,193668183,25000,40-49,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
5789337,62399524,376611,78629700,891438361,18360,50+,divorced,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,not mortgage,no
6798979,20886975,236369,31814149,399430607,18000,30-39,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,high school,home owner,mortgage,no
2501007,52319284,217239,75492028,502055975,12093,18-29,divorced,Banking & Capital Market,"0-12,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
4774651,44559127,134629,54778892,221627625,12000,40-49,divorced,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
2495004,69462927,205726,18222718,700688577,12400,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
7502713,69113353,156996,41574832,880538899,17060,40-49,married,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,mortgage,no
9542224,25670750,964120,17289631,876763467,21523,18-29,married,Real Estate,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,not mortgage,no
7039467,68667806,943909,14122854,833912645,20000,50+,married,Banking & Capital Market,"12,001-19,000",salaried employee,2,5+,no education,home owner,not mortgage,no
4681603,11199870,785801,49773811,241446805,6950,18-29,divorced,Energy & Electricity,"0-12,000",salaried employee,2,0-3,Bachelor's degree,not home owner,not mortgage,no
8031991,56470017,882980,14608086,350581087,12500,50+,widower,Transportation,"0-12,000",retired,0,0-3,Bachelor's degree,home owner,not mortgage,no
4195537,81191990,623507,92197912,654743819,20000,18-29,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
4802520,13518979,520397,44268121,754532220,74460,18-29,married,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,not mortgage,no
9232036,16215535,930868,94742063,867184407,101500,18-29,married,Banking & Capital Market,"19,001-30,000",self-employed,1,5+,high school,not home owner,not mortgage,no
2989972,21953422,107558,50788830,542895101,28193,40-49,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,home owner,mortgage,no
3206944,48388863,773711,74119128,186017700,5636,30-39,single,Energy & Electricity,"12,001-19,000",self-employed,1,0-3,no education,not home owner,not mortgage,yes
8049464,99362131,860784,88158284,618448179,5431,40-49,married,Energy & Electricity,"19,001-30,000",not working,0,unemployed,high school,not home owner,not mortgage,no
6655768,35542116,927921,31279496,119126001,4500,40-49,married,Medicine,"19,001-30,000",self-employed,2,5+,Bachelor's degree,home owner,mortgage,no
5375624,74315409,740421,78207041,324252672,5636,30-39,single,Energy & Electricity,"12,001-19,000",self-employed,1,0-3,high school,not home owner,not mortgage,no
7964155,14869978,301413,34479156,845243841,77900,30-39,married,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
7281972,58943250,750400,53249509,672131520,39000,50+,married,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,mortgage,no
7128995,40055752,398454,41620867,115920691,82723,40-49,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
2893072,13672448,427273,50084027,185957348,10320,18-29,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,not home owner,mortgage,no
8740057,91389130,821390,25198069,867287631,40600,30-39,married,Real Estate,"12,001-19,000",self-employed,1,5+,no education,home owner,not mortgage,no
2573698,76191679,396208,52328755,316808861,6000,40-49,single,Energy & Electricity,"0-12,000",salaried employee,1,5+,Bachelor's degree,not home owner,not mortgage,no
5258256,20284768,833683,20632007,351669152,12950,50+,single,Energy & Electricity,"12,001-19,000",retired,1,0-3,no education,home owner,not mortgage,no
1165861,94364646,860898,82047051,205647037,12136,30-39,divorced,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,not home owner,not mortgage,no
9693882,84728294,274589,17091574,812625258,28500,40-49,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,not home owner,not mortgage,no
1409470,56939255,845319,18094861,785036340,16000,30-39,married,Banking & Capital Market,"0-12,000",salaried employee,1,5+,high school,home owner,mortgage,no
6930685,36469775,382038,66676342,430641677,4234,18-29,other,Medicine,"12,001-19,000",salaried employee,2,0-3,Bachelor's degree,not home owner,not mortgage,no
6749585,65495200,310750,91886841,520656729,38500,50+,widower,Energy & Electricity,"19,001-30,000",retired,1,0-3,high school,home owner,not mortgage,no
5117891,54012814,723413,71025266,871827969,55000,50+,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,home owner,not mortgage,no
9372682,30987942,831662,97021398,644259316,21000,30-39,single,Real Estate,"19,001-30,000",self-employed,1,5+,no education,not home owner,mortgage,no
6065583,74618591,167534,65189108,997206530,12400,30-39,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,not mortgage,no
9878966,19045834,833452,17780832,482146736,29623,30-39,married,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
7166877,34113501,854276,38415477,494324626,12079,30-39,single,Energy & Electricity,"0-12,000",retired,0,0-3,Bachelor's degree,home owner,not mortgage,no
2349260,41852308,932824,55358946,154875493,4500,40-49,other,Energy & Electricity,"12,001-19,000",salaried employee,2,0-3,Bachelor's degree,not home owner,not mortgage,no
9314012,49117512,456291,41941833,243873442,40000,50+,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,high school,home owner,mortgage,no
4949609,69136360,302174,21522895,844484263,30756,40-49,single parent,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
4217258,88827584,193313,58569407,383148221,15000,50+,widower,Banking & Capital Market,"0-12,000",retired,1,5+,Bachelor's degree,home owner,not mortgage,no
6941893,23123739,626679,64248874,278461498,36000,30-39,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,0-3,Bachelor's degree,home owner,mortgage,no
4833997,52606950,461951,99071698,193291807,15993,30-39,single,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,not mortgage,no
2730258,86153328,509764,74380581,635183627,35000,50+,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
8269698,99965832,252875,30100277,789967182,25375,30-39,married,Real Estate,"12,001-19,000",salaried employee,1,5+,no education,home owner,mortgage,no
2255433,10456905,163956,15085960,236925104,10000,30-39,married,Energy & Electricity,"19,001-30,000",self-employed,1,5+,high school,home owner,not mortgage,no
1444970,72494850,900204,59896105,164955286,8700,40-49,married,Banking & Capital Market,"12,001-19,000",salaried employee,2,5+,high school,home owner,not mortgage,no
4382156,59341262,111084,54221658,222286320,14707,30-39,divorced,Energy & Electricity,"19,001-30,000",self-employed,1,5+,high school,home owner,not mortgage,no
9380445,26279641,780711,85683472,950386450,11785,30-39,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
4238024,82768057,327511,11596075,190973498,65959,18-29,married,Real Estate,"12,001-19,000",salaried employee,1,0-3,Bachelor's degree,home owner,not mortgage,no
1549815,51021399,850201,44629455,935758526,12770,50+,married,Banking & Capital Market,"12,001-19,000",salaried employee,2,5+,high school,not home owner,not mortgage,no
5513909,36877521,105327,99159962,663985647,99928,30-39,single,Real Estate,"19,001-30,000",self-employed,1,0-3,Bachelor's degree,home owner,mortgage,no
7100232,70664538,969723,56513104,642430541,43554,18-29,single,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,Bachelor's degree,home owner,not mortgage,no
2260325,83303675,685190,50930507,792752616,23052,30-39,single,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,not mortgage,no
3904651,91816646,884371,26345636,261788964,12400,40-49,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,home owner,not mortgage,no
5517342,63301451,993222,58401422,371385784,7484,30-39,married,Banking & Capital Market,"19,001-30,000",self-employed,2,5+,Bachelor's degree,home owner,not mortgage,no
5305758,25786382,659227,63139286,147234768,15400,30-39,married,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,home owner,not mortgage,no
3003957,34663174,625127,86046488,610815778,20496,40-49,divorced,Banking & Capital Market,"0-12,000",retired,0,0-3,no education,home owner,not mortgage,no
1127154,46793861,561005,19597432,235486022,9700,40-49,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
6828208,11081921,829071,51893308,170235532,45000,40-49,single,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
7640721,44284853,152165,98515948,829401980,20500,50+,single,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,not mortgage,no
7033594,55598310,221148,42217067,619694844,7500,40-49,married,Medicine,"19,001-30,000",salaried employee,2,5+,no education,home owner,not mortgage,no
3522549,48574978,789370,59613721,749981817,35000,50+,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
5510412,17834391,308497,53809588,703351968,58414,30-39,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
7127250,64222046,713267,56136479,493610693,16000,30-39,married,Banking & Capital Market,"19,001-30,000",salaried employee,2,0-3,Bachelor's degree,not home owner,mortgage,no
7292659,89216191,552758,88160099,682416763,40000,30-39,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,home owner,not mortgage,no
6626717,46867496,134336,40516576,239698448,68662,30-39,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,high school,home owner,not mortgage,no
1208648,17636683,850398,80174609,135109504,50000,18-29,married,Real Estate,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
4272970,24464073,616066,17983698,879343217,27000,30-39,married,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,home owner,not mortgage,no
9507872,11932193,876506,73006614,796877229,12079,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,5+,no education,home owner,not mortgage,no
4884516,82743105,342330,47699052,502096056,6500,40-49,single,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,not home owner,not mortgage,no
7466508,11187841,574525,34030420,982132509,40992,40-49,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
8374810,56640733,841340,35629118,939796510,100000,18-29,single,Real Estate,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,mortgage,no
7739510,93242560,695224,32425268,182792644,17422,50+,married,Banking & Capital Market,"12,001-19,000",self-employed,1,5+,high school,home owner,not mortgage,no
8505630,24597845,953084,26135657,270979260,10000,30-39,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
5582676,93635882,141893,33486185,200007718,10150,30-39,single,Energy & Electricity,"0-12,000",salaried employee,1,5+,no education,home owner,mortgage,no
3435433,98198948,159336,51536475,436843440,69848,40-49,married,Real Estate,"19,001-30,000",self-employed,1,5+,no education,not home owner,not mortgage,no
7439333,79976407,757544,98434505,660583438,49000,50+,single,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,high school,home owner,not mortgage,no
2139491,91931250,924360,64498788,525034542,79395,18-29,married,Real Estate,"19,001-30,000",salaried employee,1,0-3,no education,not home owner,not mortgage,no
2639851,75593632,652556,16176228,684970503,16899,40-49,single,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
3672013,79648589,122994,20276482,818884075,14109,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,0-3,no education,not home owner,not mortgage,no
1998566,81535558,223543,54711493,320189095,30000,40-49,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,home owner,not mortgage,no
2309385,14184776,973977,29173330,628570260,27000,30-39,married,Real Estate,"19,001-30,000",self-employed,1,5+,no education,not home owner,not mortgage,no
3910050,70427212,746409,53711134,807506504,60487,30-39,divorced,Banking & Capital Market,"0-12,000",self-employed,1,0-3,high school,not home owner,not mortgage,no
1437110,18401367,237024,51627022,604876233,30000,40-49,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
7312708,59878681,173701,54205107,643908243,13386,30-39,single,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
4791708,25730665,857159,69344363,944419767,31200,30-39,married,Banking & Capital Market,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,not mortgage,no
4799962,70785098,217942,32634682,161279359,30000,18-29,single,Real Estate,"12,001-19,000",self-employed,1,5+,no education,home owner,not mortgage,no
4091623,88705243,823065,49620175,222648973,12500,18-29,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
1563578,74520139,630977,72543095,756832371,199000,50+,married,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,mortgage,no
7364428,89555641,845894,31396850,809045594,12302,40-49,single parent,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,not mortgage,no
6387396,38118336,304118,88323581,576776925,10000,40-49,married,Banking & Capital Market,"12,001-19,000",self-employed,1,5+,no education,home owner,not mortgage,no
4920631,93459621,482236,14351595,139294832,17000,18-29,single,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,no education,not home owner,not mortgage,no
6160329,36440026,399379,48763624,606358010,13225,40-49,divorced,Banking & Capital Market,"0-12,000",salaried employee,1,5+,high school,home owner,mortgage,no
1186062,66754332,418879,21751026,847572244,60000,18-29,divorced,Real Estate,"0-12,000",self-employed,1,0-3,no education,not home owner,not mortgage,no
5697767,53374895,296165,82372942,188441289,10740,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,0-3,no education,not home owner,not mortgage,no
6507804,83557872,835587,62855932,904007890,51250,40-49,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,not home owner,not mortgage,no
1579849,79896674,508245,21680912,645888094,10300,18-29,married,Medicine,"19,001-30,000",salaried employee,2,5+,no education,home owner,not mortgage,no
6656660,31353183,762295,88301588,315509783,10000,50+,widower,Real Estate,"12,001-19,000",self-employed,1,5+,no education,home owner,not mortgage,no
3886947,19848762,739165,26379383,704626316,26000,40-49,divorced,Real Estate,"12,001-19,000",salaried employee,1,5+,no education,home owner,mortgage,no
6141966,27549634,116221,87504902,630749589,16250,50+,widower,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,home owner,not mortgage,no
3310068,39514389,893728,54603555,176042131,59438,40-49,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,0-3,no education,home owner,mortgage,no
4002797,47610646,926635,35147692,272983363,61488,40-49,divorced,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
1650212,96342127,362804,90438746,983138546,5600,40-49,other,Energy & Electricity,"12,001-19,000",salaried employee,2,0-3,Bachelor's degree,not home owner,not mortgage,no
8835248,79184105,781476,17962909,555924959,45115,30-39,married,Real Estate,"19,001-30,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
8319212,97448374,879431,48122395,219968051,29719,40-49,divorced,Banking & Capital Market,"0-12,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
1794884,51541653,336141,75034603,275850354,66638,40-49,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,high school,home owner,mortgage,no
1837259,56310389,724798,64364120,493387998,28694,30-39,single,Real Estate,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
6381366,64791453,454502,43508610,736754543,4100,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
1338117,90407128,920728,30888884,313634799,85000,30-39,single,Real Estate,"19,001-30,000",self-employed,1,5+,high school,home owner,not mortgage,no
3888953,14876049,396142,10979201,482404717,28000,18-29,single,Real Estate,"0-12,000",self-employed,1,0-3,no education,not home owner,not mortgage,no
7326776,31871367,157417,21377393,644168900,4845,50+,divorced,Energy & Electricity,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
6149715,91075598,541762,12160072,860283191,51240,30-39,married,Banking & Capital Market,"12,001-19,000",self-employed,1,5+,high school,not home owner,not mortgage,no
8412817,79172601,470241,73271108,928135083,40141,18-29,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,0-3,no education,not home owner,not mortgage,no
1032520,55208216,181076,23008746,878789182,11393,30-39,married,Real Estate,"0-12,000",self-employed,1,0-3,Bachelor's degree,not home owner,not mortgage,no
6938327,82800931,227314,89837612,556488069,28000,40-49,single,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
4735481,26719184,449393,37869043,253206407,21214,40-49,divorced,Energy & Electricity,"12,001-19,000",salaried employee,1,0-3,high school,not home owner,not mortgage,yes
3546568,94815703,299571,25042924,170729916,7200,30-39,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,home owner,not mortgage,no
4975527,39889889,672309,64831700,912844403,40992,30-39,married,Banking & Capital Market,"12,001-19,000",salaried employee,1,0-3,no education,not home owner,not mortgage,no
8754756,61672873,933163,29335067,444467230,6661,18-29,single,Energy & Electricity,"19,001-30,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
6365589,99915061,252150,19145611,343402390,8793,40-49,married,Transportation,"12,001-19,000",self-employed,1,5+,high school,home owner,mortgage,no
4396726,86695701,611207,84776809,160865778,71764,40-49,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
8946068,59044126,781233,65206897,536980156,11500,18-29,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,home owner,not mortgage,no
3064724,10122790,397166,58635310,150108777,54000,50+,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
4819340,33318757,332524,85643810,663714848,10320,40-49,single,Energy & Electricity,"0-12,000",salaried employee,1,0-3,high school,home owner,not mortgage,no
2278277,87991643,270350,59748436,487201710,12400,30-39,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,not mortgage,no
8314293,33504298,260034,67847838,201988318,8711,40-49,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
1666420,22820794,887314,77332879,307865282,29382,40-49,divorced,Real Estate,"0-12,000",salaried employee,1,5+,no education,home owner,mortgage,no
5389830,30526264,705390,67838228,129318185,12400,30-39,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
6136061,68613651,343014,14807270,575633303,46230,18-29,divorced,Real Estate,"19,001-30,000",self-employed,1,0-3,no education,not home owner,not mortgage,no
8692103,95646408,687555,75185996,498176830,7500,40-49,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,no education,home owner,not mortgage,no
7040297,91881676,906602,65797408,410033775,57000,30-39,single,Real Estate,"19,001-30,000",self-employed,1,5+,no education,not home owner,not mortgage,no
7403529,88700297,520590,16452864,687543641,7274,40-49,divorced,Energy & Electricity,"0-12,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
5927657,58986230,370183,37677400,841709513,25108,40-49,single,Real Estate,"0-12,000",salaried employee,1,5+,no education,home owner,not mortgage,yes
8789292,99145553,155527,34868629,766055435,29000,30-39,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,no education,home owner,not mortgage,no
7740967,55308238,328177,52884150,318962854,12400,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,0-3,no education,home owner,not mortgage,no
1068383,77688944,391494,83360260,605477456,27900,50+,divorced,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
8333924,27469225,852289,96266489,520463999,23000,18-29,single,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
4770572,13581994,838246,65096072,365607998,5124,30-39,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,not home owner,not mortgage,no
1059849,13215926,621717,73823608,664823250,114789,30-39,single,Real Estate,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,not mortgage,no
7294541,81419345,747343,53234469,860267058,44000,50+,married,Banking & Capital Market,"12,001-19,000",retired,1,5+,high school,home owner,not mortgage,no
3464771,91349863,943961,12218563,800585121,46013,18-29,single,Banking & Capital Market,"0-12,000",self-employed,1,0-3,Bachelor's degree,not home owner,not mortgage,no
4432377,63323092,413598,30878331,676598311,85000,18-29,married,Real Estate,"19,001-30,000",salaried employee,1,0-3,high school,home owner,mortgage,no
4700571,87523840,597087,62340788,148955633,71000,40-49,single,Banking & Capital Market,"19,001-30,000",self-employed,1,5+,no education,home owner,not mortgage,no
6312149,87112947,432354,62643678,816126001,95254,50+,married,Real Estate,"19,001-30,000",self-employed,1,5+,high school,home owner,not mortgage,no
1035831,61667824,301814,63826240,898069925,11427,50+,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
7879315,98497403,930592,22724891,693161623,24600,18-29,single,Banking & Capital Market,"12,001-19,000",self-employed,1,5+,Bachelor's degree,not home owner,not mortgage,no
4735557,23927938,413809,39676013,843544486,13500,50+,single,Energy & Electricity,"12,001-19,000",retired,0,0-3,high school,home owner,not mortgage,no
7883808,18417814,893276,72951433,969322771,100000,18-29,single,Real Estate,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,not mortgage,no
5951323,34781608,335265,94161900,234132170,19555,30-39,married,Real Estate,"12,001-19,000",self-employed,1,5+,no education,not home owner,not mortgage,no
